"Calendar Year","Quarter","Quarter Month from","Quarter Month to","County code","County","Permit Date","Permits: Incorporated Cities","Permits: Outside Incorporated Cities","Permits: Allocated Countywide","Total Permits","Taxable Transactions: Incorporated Cities","Taxable Transactions: Outside Incorporated Cities","Taxable Transactions: Unallocated","Total Taxable Transactions","Yearly Percentage Change (%)","Per Capita"
"2004","Q4","10","12","47","Siskiyou","1/1/2005","1313","689","","2002","80914000","13196000","25075000","119185000","9.8",""
"2004","Q4","10","12","48","Solano","1/1/2005","8395","398","","8793","1331275000","47784000","161605000","1540664000","6.3",""
"2004","Q4","10","12","49","Sonoma","1/1/2005","11562","6140","","17702","1503011000","273796000","166904000","1943711000","7.2",""
"2004","Q4","10","12","5","Calaveras","1/1/2005","216","1502","","1718","16787000","50335000","13414000","80536000","11.1",""
"2004","Q4","10","12","50","Stanislaus","1/1/2005","9029","2168","","11197","1262780000","384020000","171138000","1817938000","10.7",""
"2004","Q4","10","12","51","Sutter","1/1/2005","1597","519","","2116","240194000","63962000","26258000","330414000","13.1",""
"2004","Q4","10","12","52","Tehama","1/1/2005","809","824","","1633","122566000","19248000","13900000","155714000","12.8",""
"2004","Q4","10","12","53","Trinity","1/1/2005","","577","","577","","15132000","3836000","18968000","15",""
"2004","Q4","10","12","54","Tulare","1/1/2005","6421","2503","","8924","811343000","122486000","117767000","1051596000","11.5",""
"2004","Q4","10","12","55","Tuolumne","1/1/2005","695","1571","","2266","68887000","78988000","17978000","165853000","8.8",""
"2004","Q4","10","12","56","Ventura","1/1/2005","22104","2243","","24347","2608819000","117314000","285861000","3011994000","8.2",""
"2004","Q4","10","12","57","Yolo","1/1/2005","3653","423","","4076","589765000","51564000","98092000","739421000","16.9",""
"2004","Q4","10","12","58","Yuba","1/1/2005","490","848","","1338","43959000","62954000","24174000","131087000","8.1",""
"2004","Q4","10","12","59","Statewide","1/1/2005","","","","8135","","","201686000","201686000","-55.5",""
"2004","Q4","10","12","6","Colusa","1/1/2005","310","209","","519","32054000","14054000","9103000","55211000","15.8",""
"2004","Q4","10","12","7","Contra Costa","1/1/2005","20735","3150","","23885","2972260000","189857000","430593000","3592710000","8.2",""
"2004","Q4","10","12","8","Del Norte","1/1/2005","285","339","","624","19714000","20871000","12936000","53521000","8.4",""
"2004","Q4","10","12","9","El Dorado","1/1/2005","1891","4560","","6451","159433000","216368000","78618000","454419000","12.9",""
"2004","Q4","10","12","","TOTAL","1/1/2005","913021","147279","","1068435","110700256000","10257399000","13744229000","134701884000","9.8",""
"2004","Q3","7","9","1","Alameda","7/1/2004","41021","1918","","42939","4958702000","154551000","692740000","5805993000","6.1",""
"2004","Q3","7","9","10","Fresno","7/1/2004","16651","3223","","19874","2203156000","285771000","272401000","2761328000","8.5",""
"2004","Q3","7","9","11","Glenn","7/1/2004","440","266","","706","40269000","21833000","7887000","69989000","",""
"2004","Q3","7","9","12","Humboldt","7/1/2004","2926","1889","","4815","283127000","79223000","36730000","399080000","5.2",""
"2004","Q3","7","9","13","Imperial","7/1/2004","3743","386","","4129","328811000","34247000","47979000","411037000","11.4",""
"2004","Q3","7","9","14","Inyo","7/1/2004","422","357","","779","45646000","23553000","11619000","80818000","14.6",""
"2004","Q3","7","9","15","Kern","7/1/2004","9683","6408","","16091","1451889000","626937000","250458000","2329284000","14.3",""
"2004","Q3","7","9","16","Kings","7/1/2004","1745","351","","2096","214119000","35435000","30667000","280221000","4.2",""
"2004","Q3","7","9","17","Lake","7/1/2004","578","1136","","1714","57072000","62603000","14737000","134412000","9.5",""
"2004","Q3","7","9","18","Lassen","7/1/2004","325","395","","720","34730000","21366000","15902000","71998000","5.3",""
"2004","Q3","7","9","19","Los Angeles","7/1/2004","277279","18119","","295398","26545905000","1093323000","3008379000","30647607000","5.7",""
"2004","Q3","7","9","2","Alpine","7/1/2004","","75","","75","","2029000","2884000","4913000","13.4",""
"2004","Q3","7","9","20","Madera","7/1/2004","1076","1893","","2969","141976000","127731000","32906000","302613000","8.4",""
"2004","Q3","7","9","21","Marin","7/1/2004","9169","1911","","11080","827400000","78175000","99856000","1005431000","1",""
"2004","Q3","7","9","22","Mariposa","7/1/2004","","723","","723","","43696000","6118000","49814000","14.6",""
"2004","Q3","7","9","23","Mendocino","7/1/2004","1635","2097","","3732","165237000","106650000","24045000","295932000","2.5",""
"2004","Q3","7","9","24","Merced","7/1/2004","3072","964","","4036","426119000","104719000","65332000","596170000","13.4",""
"2004","Q3","7","9","25","Modoc","7/1/2004","172","171","","343","12011000","4504000","7363000","23878000","19.1",""
"2004","Q3","7","9","26","Mono","7/1/2004","417","248","","665","39706000","14955000","12111000","66772000","3.8",""
"2004","Q3","7","9","27","Monterey","7/1/2004","8287","3206","","11493","1074402000","185274000","132797000","1392473000","5",""
"2004","Q3","7","9","28","Napa","7/1/2004","3560","1199","","4759","366978000","134507000","60202000","561687000","9.4",""
"2004","Q3","7","9","29","Nevada","7/1/2004","2133","2212","","4345","192737000","72725000","50155000","315617000","8.9",""
"2004","Q3","7","9","3","Amador","7/1/2004","814","800","","1614","45216000","54227000","11074000","110517000","6",""
"2004","Q3","7","9","30","Orange","7/1/2004","99777","1731","","101508","11638052000","139744000","1203111000","12980907000","5.7",""
"2004","Q3","7","9","31","Placer","7/1/2004","7552","3632","","11184","1243242000","309124000","166658000","1719024000","8.1",""
"2004","Q3","7","9","32","Plumas","7/1/2004","123","975","","1098","4733000","44787000","18573000","68093000","7.7",""
"2004","Q3","7","9","33","Riverside","7/1/2004","35976","6850","","42826","4935107000","690936000","619763000","6245806000","16.3",""
"2004","Q3","7","9","34","Sacramento","7/1/2004","22290","13398","","35688","2769560000","1759919000","593294000","5122773000","6.3",""
"2004","Q3","7","9","35","San Benito","7/1/2004","1108","334","","1442","96805000","37323000","15038000","149166000","7.2",""
"2004","Q3","7","9","36","San Bernardino","7/1/2004","39429","8065","","47494","5613782000","471856000","640233000","6725871000","15.9",""
"2004","Q3","7","9","37","San Diego","7/1/2004","77040","11255","","88295","9681850000","473858000","1076299000","11232007000","5.7",""
"2004","Q3","7","9","38","San Francisco","7/1/2004","29718","","","29718","3048707000","","","3048707000","5.1",""
"2004","Q3","7","9","39","San Joaquin","7/1/2004","11144","2453","","13597","1670592000","349156000","223687000","2243435000","11.2",""
"2004","Q3","7","9","4","Butte","7/1/2004","4470","1860","","6330","508021000","82710000","65833000","656564000","8.9",""
"2004","Q3","7","9","40","San Luis Obispo","7/1/2004","6784","3193","","9977","691580000","194895000","84236000","970711000","11.3",""
"2004","Q3","7","9","41","San Mateo","7/1/2004","19819","1656","","21475","2438280000","208897000","303183000","2950360000","2",""
"2004","Q3","7","9","42","Santa Barbara","7/1/2004","10991","2619","","13610","1153779000","134702000","135959000","1424440000","4.8",""
"2004","Q3","7","9","43","Santa Clara","7/1/2004","47968","1987","","49955","6105580000","93202000","908157000","7106939000","1.3",""
"2004","Q3","7","9","44","Santa Cruz","7/1/2004","4832","4170","","9002","504338000","183331000","76458000","764127000","5.1",""
"2004","Q3","7","9","45","Shasta","7/1/2004","3871","2034","","5905","544200000","73422000","57933000","675555000","8.4",""
"2004","Q3","7","9","46","Sierra","7/1/2004","30","100","","130","1700000","2604000","2485000","6789000","9.6",""
"2004","Q3","7","9","47","Siskiyou","7/1/2004","1296","672","","1968","85454000","13308000","25851000","124613000","12.4",""
"2004","Q3","7","9","48","Solano","7/1/2004","8312","384","","8696","1253547000","58300000","168024000","1479871000","7.6",""
"2004","Q3","7","9","49","Sonoma","7/1/2004","11680","5664","","17344","1417889000","284614000","153957000","1856460000","3.9",""
"2004","Q3","7","9","5","Calaveras","7/1/2004","208","1474","","1682","18423000","51186000","12650000","82259000","10.8",""
"2004","Q3","7","9","50","Stanislaus","7/1/2004","8892","2231","","11123","1155688000","404121000","166148000","1725957000","6.9",""
"2004","Q3","7","9","51","Sutter","7/1/2004","1500","587","","2087","211944000","77255000","25611000","314810000","7.2",""
"2004","Q3","7","9","52","Tehama","7/1/2004","778","803","","1581","126637000","21095000","13819000","161551000","6.6",""
"2004","Q3","7","9","53","Trinity","7/1/2004","","575","","575","","18899000","4006000","22905000","8.7",""
"2004","Q3","7","9","54","Tulare","7/1/2004","6253","2463","","8716","761827000","140054000","102216000","1004097000","6.4",""
"2004","Q3","7","9","55","Tuolumne","7/1/2004","679","1556","","2235","62155000","88233000","16403000","166791000","6.2",""
"2004","Q3","7","9","56","Ventura","7/1/2004","21814","1983","","23797","2433046000","122533000","279161000","2834740000","4.8",""
"2004","Q3","7","9","57","Yolo","7/1/2004","3561","420","","3981","582658000","53278000","96384000","732320000","8.8",""
"2004","Q3","7","9","58","Yuba","7/1/2004","489","827","","1316","43152000","71804000","22971000","137927000","17.2",""
"2004","Q3","7","9","59","Statewide","7/1/2004","","","","8044","","","202887000","202887000","-22.1",""
"2004","Q3","7","9","6","Colusa","7/1/2004","301","204","","505","36686000","22201000","8238000","67125000","12.7",""
"2004","Q3","7","9","7","Contra Costa","7/1/2004","20760","2811","","23571","2660212000","183619000","399248000","3243079000","5.1",""
"2004","Q3","7","9","8","Del Norte","7/1/2004","276","340","","616","21207000","23486000","11827000","56520000","7.2",""
"2004","Q3","7","9","9","El Dorado","7/1/2004","1850","4397","","6247","171792000","201305000","79669000","452766000","9.3",""
"2004","Q3","7","9","","TOTAL","7/1/2004","896719","143650","","1048413","103147433000","10453791000","12874312000","126475536000","6.8",""
"2004","Q2","4","6","1","Alameda","7/1/2004","41021","1918","","42939","4924989000","147108000","657964000","5730061000","8.6",""
"2004","Q2","4","6","10","Fresno","7/1/2004","16651","3223","","19874","2164340000","288329000","262395000","2715064000","11",""
"2004","Q2","4","6","11","Glenn","7/1/2004","440","266","","706","44295000","29698000","9088000","83081000","15.5",""
"2004","Q2","4","6","12","Humboldt","7/1/2004","2926","1889","","4815","265107000","77642000","37624000","380373000","9.6",""
"2004","Q2","4","6","13","Imperial","7/1/2004","3743","386","","4129","335889000","33128000","48072000","417089000","10",""
"2004","Q2","4","6","14","Inyo","7/1/2004","422","357","","779","39448000","22431000","11033000","72912000","4.7",""
"2004","Q2","4","6","15","Kern","7/1/2004","9683","6408","","16091","1432767000","593734000","240059000","2266560000","12.1",""
"2004","Q2","4","6","16","Kings","7/1/2004","1745","351","","2096","206961000","35745000","32957000","275663000","10.4",""
"2004","Q2","4","6","17","Lake","7/1/2004","578","1136","","1714","55703000","60538000","15130000","131371000","9.1",""
"2004","Q2","4","6","18","Lassen","7/1/2004","325","395","","720","32527000","17214000","16166000","65907000","3",""
"2004","Q2","4","6","19","Los Angeles","7/1/2004","277279","18119","","295398","26424843000","1082353000","2929020000","30436216000","7.5",""
"2004","Q2","4","6","2","Alpine","7/1/2004","","75","","75","","1541000","2497000","4038000","-7.7",""
"2004","Q2","4","6","20","Madera","7/1/2004","1076","1893","","2969","139458000","123398000","32662000","295518000","15.3",""
"2004","Q2","4","6","21","Marin","7/1/2004","9169","1911","","11080","836368000","75893000","90843000","1003104000","4.7",""
"2004","Q2","4","6","22","Mariposa","7/1/2004","","723","","723","","38487000","5140000","43627000","14.5",""
"2004","Q2","4","6","23","Mendocino","7/1/2004","1635","2097","","3732","164863000","102999000","24981000","292843000","10.6",""
"2004","Q2","4","6","24","Merced","7/1/2004","3072","964","","4036","407842000","104141000","59928000","571911000","12.7",""
"2004","Q2","4","6","25","Modoc","7/1/2004","172","171","","343","9994000","4675000","7879000","22548000","20.3",""
"2004","Q2","4","6","26","Mono","7/1/2004","417","248","","665","34685000","9511000","12441000","56637000","11.1",""
"2004","Q2","4","6","27","Monterey","7/1/2004","8287","3206","","11493","1032854000","176873000","113336000","1323063000","6.2",""
"2004","Q2","4","6","28","Napa","7/1/2004","3560","1199","","4759","376373000","123347000","61255000","560975000","7.3",""
"2004","Q2","4","6","29","Nevada","7/1/2004","2133","2212","","4345","170203000","76452000","46104000","292759000","12.7",""
"2004","Q2","4","6","3","Amador","7/1/2004","814","800","","1614","42835000","54279000","12042000","109156000","-1.2",""
"2004","Q2","4","6","30","Orange","7/1/2004","99777","1731","","101508","11506470000","127643000","1245316000","12879429000","9.2",""
"2004","Q2","4","6","31","Placer","7/1/2004","7552","3632","","11184","1175839000","282676000","161206000","1619721000","9.7",""
"2004","Q2","4","6","32","Plumas","7/1/2004","123","975","","1098","4494000","36814000","17498000","58806000","16.8",""
"2004","Q2","4","6","33","Riverside","7/1/2004","35976","6850","","42826","5010628000","682395000","595728000","6288751000","16.2",""
"2004","Q2","4","6","34","Sacramento","7/1/2004","22290","13398","","35688","2699322000","1758404000","588316000","5046042000","8.4",""
"2004","Q2","4","6","35","San Benito","7/1/2004","1108","334","","1442","91140000","26777000","16252000","134169000","8.7",""
"2004","Q2","4","6","36","San Bernardino","7/1/2004","39429","8065","","47494","5378698000","465468000","642361000","6486527000","14.7",""
"2004","Q2","4","6","37","San Diego","7/1/2004","77040","11255","","88295","9424201000","529796000","1116775000","11070772000","10",""
"2004","Q2","4","6","38","San Francisco","7/1/2004","29718","","","29718","3031642000","","","3031642000","7.9",""
"2004","Q2","4","6","39","San Joaquin","7/1/2004","11144","2453","","13597","1656257000","355063000","220527000","2231847000","13",""
"2004","Q2","4","6","4","Butte","7/1/2004","4470","1860","","6330","499765000","83097000","69453000","652315000","11",""
"2004","Q2","4","6","40","San Luis Obispo","7/1/2004","6784","3193","","9977","668825000","145578000","94516000","908919000","8.3",""
"2004","Q2","4","6","41","San Mateo","7/1/2004","19819","1656","","21475","2452172000","179500000","312255000","2943927000","4.9",""
"2004","Q2","4","6","42","Santa Barbara","7/1/2004","10991","2619","","13610","1123581000","123236000","141180000","1387997000","6.8",""
"2004","Q2","4","6","43","Santa Clara","7/1/2004","47968","1987","","49955","6192947000","89527000","913670000","7196144000","7.4",""
"2004","Q2","4","6","44","Santa Cruz","7/1/2004","4832","4170","","9002","489169000","174888000","78422000","742479000","6.5",""
